iter	Logloss
0	0.675642781
1	0.6594114397
2	0.6438795254
3	0.6303146666
4	0.6170865096
5	0.6051671813
6	0.593985899877	0.583030990988	0.572966881399	0.5638316858110	0.5553206226111	0.5471604971112	0.5399537227113	0.533158176
14	0.526872899
115	0.5223997171616	0.5164529011717	0.511228267118	0.5063252211919	0.5016874402020	0.4974983172221	0.4934055592222	0.4896029082323	0.4864850852424	0.4827301222525	0.4794579326	26	0.4765221927	0.4732073949
28	28	0.4711229229	29	0.468515230	030	0.466488131	0.4639344301
32	032	0.462594133	033	0.460587034	034	0.458808235	035	0.4570641336	36	0.4555061337	37	0.4541603338	38	0.4527434339	39	0.4513894040	40	0.4501484141	0.4482960144242	0.4470773634343	43	0.4466884444	0.4448913134545	0.4438430746	46	0.4430453847	47	0.4421036648	48	0.4414181849	49	0.4405616250	50	0.4397881651	51	0.4389135452	52	0.4380753853	53	0.4374246654	54	0.4367871755	55	0.436113905656	0.4355269505757	0.4350004295858	0.43455744559	0.4331104816
60	0.4326822545
61	0.461	0.4338362	0.462	0.4334263	0.463	0.4329964	0.464	0.4325665	0.465	0.432096666	066	0.43168667	0.67	0.43130668	0.68	0.43080669	0.69	0.43037670	0.4294434166
71	0.4290737693
72	0.4287368004773	0.4283550249774	0.4280485393775	075	0.428430776	076	0.428119777	0.4272309517878	078	0.427557979	079	0.427271380	80	0.4268218181	81	0.4263654982	82	0.4261618383	83	0.4258848484	84	0.4255848585	85	0.4254368686	86	0.4251895287	87	0.4248974388	88	0.4246475389	89	0.424399139090	0.4241837599191	0.4239773409292	0.4237284939393	0.42355694	9494	0.4233844309595	0.42318296	9696	0.42299297	0.97	0.4228099898	98	0.4225899	0.499	0.422100	100	100	0.422101	101	101	0.422102	0.4198362906
103	0.4196807052
104	0.4194909294
105	0.4193350008
106	0.419176953
107	0.418942387
108	0.4187474583
109	0.4186079161
110	0.4184110	0.4111	0.4183236201
112	0.4181341629
113	0.417113	0.41114	0.417114	0.41115	0.417115	0.418965339
116	0.418117	0.41117	0.418118	0.41118	0.418119	0.41119	0.418120	0.41120	0.417121	0.41121	0.417122	0.41122	0.41123	0.416123	0.41124	0.416124	0.41125	0125	125	0.41126	0126	126	0.4127	0.127	127	0.4128	0.128128	0.41129	0.415129	0.4130	0.4151130	0.4131	0.4148131	0.4132	0.4147132	0.4133	0.4145133	0.4134	0.4144134	0.4135	0.4142135	0.4136	0.4141136	0.4137	0.4139137	0.4138	0.4138138	0.4139	0.4137139	0.4140	0.4136140	0.4141	0.4134141	0.4142	0.4132620169
143	0.413141144	0144	0.413061145	0145	0.412904146	0146	0.412769147	0147	0.412584148	0148	0.412444149	0149	0.412268150	0150	0.412142151	0151	0.412005152	0152	0.411929153	0.4154500295
154	0154	0.411574155	0.4152084907
156	156	0.4113432157	0.4148362314
158	0.4147373015
159	159	0.4109768160	160	0.4108802161	161	0.4107383162	162	0.4106576163	163	0.4105753164	164	0.4104389165	165	0.4102431166	166	0.4101323167	167	0.4099693168	168	0.4098468309
169	0.4096828832
170	0.4095568691
171	0.4094763131
172	0.4093962177
173	0.4092151689
174	0.4090849298
175	0.4089572458
176	0.4088499491
177	0.4086919497
178	0.4085366355
179	0.4084401151
180	0.408351069
181	0.4082847063
182	0.4081232171
183	0.4080388506
184	0.4078449475
185	0.4077309344
186	0.407656492
187	0.4075141897
188	0.4073358411
189	0.4071645289
190	0.4069742946
191	0.4068322996
192	0.4066508922
193	0.4065815292
194	0.406420711
195	0.4063288936
196	0.4061812071
197	0.4061032137
198	0.4060084555
199	0.405936624
200	0.4057805479
201	0.405685066
202	0.4055334913
203	0.4054336223
204	0.4053266604
205	0.4052163558
206	0.4051102068
207	0.4050166753
208	0.4048982571
209	0.4047902419
210	0.4047306504
211	0.404565065
212	0.40445885021213	0.4044039192214	0.40425003152215	0.40415486992216	0.40216	0.40217	0.403217	0.40218	0.4044507288219	0.4036532955
220	0.4035928648
221	0.4035287102
222	0.4034279873
223	0.403223	0.422224	0.40224	0.422225	0.40225	0.42226	0.40368176352227	0.40346709982228	0.40328626222229	0.40320622812230	0.40306515723231	0.4231	0.4026232	0.4232	0.402233	0.40233	0.402234	0.40234	0.4023711091
235	0.402265073
236	0.4021526146
237	0.4019958251
238	0.4018940979
239	0.4017514556
240	0.4015479086
241	0.4014342835
242	0.4013465838
243	0.4012244	0.4244	0.4011552351
245	0.401246	0.40246	0.400247	0.40247	0.400248	0.40248	0.4006754123
249	0.4005947355
250	0.4004551835
251	0.4002778582
252	0.4001691145
253	0.254	0.40046254	0.3999442118
255	0.256	0.40030256	0.3997703185
257	0.3997000268
258	0.3995153168
259	0.399427325
260	0.3992829357
261	0.3991939367
262	0.3990219717
263	0.3988042749
264	0.398751203
265	0.3986440002
266	0.3985437205
267	0.3983869963
268	0.3982435541
269	0.3980766367
270	0.3980343228
271	0.3979262239
272	0.3977842582
273	0.3976638125
274	0.39756777
275	0.397379389
276	0.3972918329
277	0.3971454927
278	0.397036729
279	0.3969244887
280	0.3968693527
281	0.3968227444
282	0.3967147722
283	0.3965281375
284	0.39640787
285	0.3963019477
286	0.396201885
287	0.3961153335
288	0.3960472455
289	0.3959155624
290	0.3958152029
291	0.3956759562
292	0.3955803705
293	0.3955070365
294	0.3954212114
295	0.39534267
296	0.3952474016
297	0.3951114356
298	0.3949799093
299	0.3948461258
300	0.3946820772
301	0.3945726647
302	0.3944218154
303	0.3943359877
304	0.394237091
305	0.3941738788
306	0.3940530965
307	0.3939452343
308	0.3937944745
309	0.3937431728
310	0.3936120766
311	0.3935217933
312	0.3934741803
313	0.3933781471
314	0.393184568
315	0.3930142602
316	0.3928317	0.3317	0.3928318	0.3318	0.3926319319	319	0.3925320320	320	0.3924321321	321	0.3923322322	322	0.3922444323	323	0.3324	0.3958324	0.3325	0.3957325	0.3918141603
326	0.3917124966
327	0.3916575802
328	0.3915536442
329	0.3914543168
330	0.3913028598
331	0.3911567448
332	0.3910429925
333	0.3908423645
334	0.3907596867
335	0.390635929
336	0.3905577499
337	0.3904234461
338	0.390262954
339	0.3901441373
340	0.390044478
341	0.3899279224
342	0.3898078144
343	0.3896739247
344	0.3895517901
345	0.3894436966
346	0.3892866382
347	0.3891528123
348	0.3889958754
349	0.3888713116
350	0.3887206197
351	0.3885745962
352	0.3883436138
353	0.3881514972
354	0.3880102379
355	0.3878964553
356	0.3877392826
357	0.3876596758
358	0.3874689588
359	0.3873785236
360	0.3873096462
361	0.3872067497
362	0.3870971611
363	0.3869605607
364	0.3868759699
365	0.3867516469
366	0.3865696389
367	0.3864794413
368	0.3863921654
369	0.3862787133
370	0.3861638568
371	0.386099319
372	0.3860364623
373	0.3859468222
374	0.3858353905
375	0.3857351388
376	0.3856278829
377	0.3854805457
378	0.3853001304
379	0.3852211006
380	0.3850916447
381	0.3849564742
382	0.384893383	0383	0.384831384	0384	0.384712385	0385	0.384597386	0.3841175012
387	0.3839851602
388	0.3838507019
389	0.3837396616
39390	0.384021542391	0.3836069398
39392	0.38375633739393	0.383650741394	0.3831364303
395	0.3830552105
39396	0.383311182397	0.3828498523
398	0.3827487517
399	0.3825936046
40400	0.38296479540401	0.3829190334402	0.38281805114403	0.3827414302404	0.382117181
405	0.3819709241
406	0.3818864698
407	0.3816676271
408	0.3815075511
409	0.3814167343
410	0.3813170955
411	0.3811645361
412	0.3810857896
413	0.3810701008
414	0.3809927529
415	0.38084285
416	416	0.3811922417	417	0.38109418	0.418	0.38102419	0.419	0.38093420	0.420	0.38090421	0.421	0.38073422	0.422	0.38057423	0.3797772346
424	0.3795653157
425	0.3794451187
426	0.3793824742
427	0.3792774931
428	0428	0.379720429	0.3791406425
430	0.379024441
431	0.431	0.37928432	0.432	0.37912433	0.3787813453
434	0.3786342633
435	0.3784635742
436	0436	0.378760437	0437	0.378617438	0438	0.378445439	0439	0.378437440	0440	0.378325441	0441	0.378154442	0442	0.378064443	0443	0.377922444	0.3774765991
445	0.3773623968
446	0.3772972848
447	0.3772519966
448	0.3771012543
449	0449	0.37728450	0450	0.377164451	0451	0.377051452	0452	0.3453	0453	0453	0.3454	0454	0454	0.3455	0.3781455	0.3764596645
456	0.457	0.37812457	0.458	0.37802458	0.459	0.37789459	0.460	0.37780460	0461	0.377698461	0462	0.377629462	463	0.3774865463	464	0.3773996464	465	0.3773472465	0.3754154155
466	0.3752872026
467	468	0.3770542468	469	0.3768771469	470	0.3767155470	471	0.3766165471	472	0.3764472	0.3473	0.3764473	0.3474	0.3763474	0475	0.376228475	0476	0.376178476	0477	0.37601477	0.478	0.37590478	0.479	0.37575479	0.480	0.37559480	0.481	0.37547481	0.482	0.37534482	0.483	0.3752483	0.3484	0.3751484	0.3485	0.375485	0.37486	0.374486	0.37487	0.374487	0.37488	0.374488	0.37489	0.374489	0.37490	0.374490	0.3727792965
491	0.3726155758
492	0.3725526317
493	0.3723981574
494	0.3723035758
495	0.3721110821
496	0.3497	0.3736497	0.3498	0.3735498	0.3499	0.3733499	0.3500	0.3733500	0.3501	0.3732501	0.502	0.37317502	0503	0.373092503	0504	0.372979504	0505	0.372877505	0506	0506	050506	0507	0507	0.3507	0508	0508	0.3508	0.3706509	050509	0.3704510	051510	0.3703511	051511	0.3702512	051512	0.37008758951513	0.36997279151514	0.3698509769
515	0.369516	0.36516	0.3695867832
517	0.3693953822
518	0.3692836276
519	0.3691730048
520	0.3690735306
521	0.36891793522522	0.36884372523523	0.3687375897
524	0.3686758525	525	0.36857526	0.526	0.36848527	0.527	0.36840528	0.528	0.36825529	0.529	0.36813530	0.530	0.3680531	0.3531	0.3679532	0.3532	0.3677533	0.3533	0.3676242923
534	0.3674744119
535	0.3673508838
536	0.3672382581
537	0.3671466608
538	0.3669782248
539	0.3668354715
540	0.3667692186
541	0.3666447812
542	0.3665435425
543	0.3664085419
544	0.3662742201
545	0.366133006
546	0.3659783023
547	0.3658613535
548	0.3657143729
549	0.3656059369
550	0.3655139888
551	0.3654035479
552	0.3653361181
553	0.3652732493
554	0.3651828883
555	0.3650757849
556	0.365004094
557	0.3648540368
558	0.3647449104
559	0.3646493446
560	0.3644743612
561	0.3644554441
562	0.3643926353
563	0.3643059713
564	0.3641368841
565	0.3639522837
566	0.3638879027
567	0.363788783
568	0.3637123626
569	0.3636061442
570	0.3634839259
571	0.3633955227
572	0.3632630332
573	0.3632085445
574	0.3630945361
575	0.3630327328
576	0.3629220455
577	0.3578	0.366578	0.36579	0.366579	0.3625427694
580	0.36581	0.366581	0.36582	0.366582	0.36583	0.366583	0.36584	0.365584	0.36585	0.366585	0.36586	0.358586	0.36587	0.358587	0.3588	0.3589588	0.3589	0.3657589	0.3590	0.3656590	0.3591	0.3655591	0.3592	0.3654592	0.3593	0.3652593	0.594	0.36520594	0.595	0.36517595	0.596	0.36504596	0.597	0.36495597	0.598	0.3647536191
599	0.3646039715
600	0.3645412409
601	0.3644008754
602	0.3643031967
603	0.3641547135
604	0.3640398642
605	0.3639452157
606	0.3638438454
607	0.363735006
608	0.3636428247
609	0.3635535342
610	0.3635209338
611	0.3633595067
612	0.36327538561613	0.3614	0.3620614	0.3615	0.3619615	0.363616	0.3616	0.3661617	0.3617	0.3661618	0.6618	0.3661619	0.619	0.362620	0.36620	0.362621	0.36621	0.36262622	06622	0.3626623	0.623	0.3636624	0.3624	0.3636625	0.3625	0.3635626	0.626	0.36350627	0.627	0.36343628	0.628	0.36329629	0.629	0.363630	0.36630	0.363631	0630631	0.363632	0.3603266666
633	0.3601796765
634	0.360634	0.3635	0.3599773504
636	0.3598013152
637	0.359733612
638	638	0.3581253639	0.3595982391
640	0.3595046904
641	0.3593529326
642	0.35926838
643	0.3591886611
644	0.3590981788
645	0.3590223032
646	0.358939377
647	0.3588248579
648	0.3587222173
649	0.3585936051
650	0.3585089442
651	0.3584091976
652	0.3583042752
653	0.3582162872
654	0.3580703643
655	0.3580225987
656	0.357976478
657	0.3578721676
658	0.3577807255
659	0.3577366737
660	0.3576767127
661	0.3575957168
662	0.3575101095
663	0.357365338
664	0.3572574163
665	0.3571376134
666	0.3570102373
667	0.3569273067
668	0.3567890747
669	0.3567337531
670	0.3566371874
671	0.3565479076
672	0.3564763957
673	0.3563535487
674	0.356674	0.675	0.3561875964
676	0.35612676	0.677	0.35604677	0678	0.355924678	0679	0.355810679	0680	0.355701680	0681	0.3555877214
682	0.355490489
683	0.3554105237
684	0.355304608
685	0.355263007
686	0.355220497
687	0.3551397716
688	0.35502993968689	0.35501748468690	0.35494478069691	0.35479847169692	0.35472481469693	0.35460992069694	0.35452762369695	0.35443947869696	0.35434992369697	0.35425618069698	0.35421066969699	0.3541324699	0.352100464
700	0700	0.35700	701	0701	0.35701	0.349702	0.35702	0.370704	0.3703	0704	7705	0.3704	0.3489706	0.3534565848
707	0.3533790639
708	0.3532816207
709	0.35321825709710	0.35315935710711	0.35299437711712	0.3528327712	713	0.3527130713	714	0.352623714	0715	0.352501384
716	0.3524494484
717	0.3523130023
718	0.352247718	719	0.3520453323
720	0.3519906341
721	0.3519106631
722	0.3518840011
723	0.3518185886
724	0.3516997455
725	0.3516459226
726	0.3515985983
727	0.3514786396
728	0.3514547035
729	0.3514519814
730	0.3513458154
731	0.351244268
732	0.3511633763
733	0.3510655945
734	0.3509333834
735	0.3508376202
736	0.3507897028
737	0.3506851538
738	0.3505806693
739	0.350483952
740	0.3504115971
741	0.3503561561
742	0.3502601028
743	0.3501860567
744	0.3500881825
745	0.3499904584
746	0.349883593
747	0.3497478081
748	0.3497065956
749	0.349595612
750	0.3495011162
751	0.3494164141
752	0.3493432047
753	0.3492189251
754	0.3491314057
755	0.3489895471
756	0.3489164707
757	0.3488850407
758	0.348722962
759	0.3486685023
760	0.3485530961
761	0.3484543605
762	0.3483407593
763	0.3482072593
764	0.3481191293
765	0.348017022
766	0.3479380179
767	0.3478506691
768	0.3477715136
769	0.3476302847
770	0.3475392619
771	0.3475101587
772	0.3474078696
773	0.3473579372
774	0.3472820605
775	0.347237356
776	0.3471262107
777	0.347047052
778	0.3469058731
779	0.3468513617
780	0.3467962801
781	0.3466725526
782	0.3466052883
783	0.3465387203
784	0.3464305951
785	0.3463210487
786	0.34619593
787	0.3460899666
788	0.3459998834
789	0.345949825
790	0.3458214243
791	0.3457454654
792	0.3456591283
793	0.345581999
794	0.3455226063
795	0.3454013343
796	0.3453343861
797	0.3452310751
798	0.3451658807
799	0.3450567438
800	0.3449459681
801	0.3449026207
802	0.3448131623
803	0.3446911007
804	0.3445545761
805	0.34804	0.346806	0.34805	0.345807	0.3442645614
808	0.3441623671
809	0.344075897
810	0.343809	0.34811	0.3438983127
812	0.343811	0.813	0.3436812	0.3814	0.3435813	0.3815	0.3434814	0.3816	0.3433815	0.3817	0.343816	0.34818	0.343817	0.34819	0.342818	0.34820	0.342881644
821	0.3427731885
822	0.342699547
823	0.342584286
824	0.342458536
825	0.3423644644
826	0.3422708032
827	0.3421555038
828	0.3420744565
829	0.3419747075
830	0.34188829	0.831	0.3418099024
832	0.3417032808
833	0.3415692955
834	0.3415134694
835	0.3414415245
836	0.3413721156
837	0.341294373
838	0.341194051
839	0.3411119326
840	0.3410035456
841	0.3409454069
842	0.3408183605
843	0.3407394386
844	0.3406564391
845	0.3405806668
846	0.34055345984847	0.34049133847848	0.34039847848849	0.3403084849	850	0.3402284850	851	0.34013850	0852	0.34000851	0.853	0.33990852	0.854	0.33985853	0.855	0.33976854	0.856	0.33965855	0.857	0.33957856	0.858	0.33949857	0.859	0.33943858	0.860	0.33937859	0.861	0.33922860	0862	0.339142861	0863	0.33907862	0.864	0.33895863	0.865	0.33889864	0.866	0.33874865	0.867	0.338866	0.34868	0.338867	0.34869	0.338868	0.33870	0.338869	0.33871	0.338870	0.3872	0.338871	0.33873	0.337872	0.3396342243
873	0875	0.337699874	0876	0.337593875	0877	0.337527876	0878	0.337464877	0879	0.337328878	0880	0.33716879	0.881	0.33711880	0.882	0.3370881	0.3883	0.3369882	0.3884	0.3368883	0.3885	0.3367884	0886	0.33673488588887	0.33688688887888	0.33887	0.888	0.33957888	0.889890	0.33626188890891	0.3361588989892	0.33600578989893	0.33586958589894	0.33585976689895	0.335760589895	0.33880327689896	0.3387251508989898	0.33547189789899	0.33538689889900	0.33533089990901	0.33524900	90902	0.33514901	902	0.3380198902	903	0.337940903	0904	0.337855904	0905	0.337745905	0906	0.337667906	0907	0.337597907	0908	0.33745322959909	0.337401909	9910	0.33731649449911	0.33722740469912	0.33709677289913	0.336991482
914	0.3368930608
915	0.3368096915	916	0.3367455916	917	0.3366395917	918	0.3365413918	919	0.3364315919	920	0.33633539209921	0.33625849219922	0.336159922	9923	0.336060923	9924	0.335994924	9925	0.335901925	9926	0.335758926	9927	0.33566392792928	0.33558392893929	0.33553892993930	0.33551293093931	0.33543293193932	0.33533493293933	0.33523893393934	0.33518393493935	0.335145935	0936	0.335058936	0937	0.33499493793938	0.33488293894939	0.33480193994940	0.33475894094941	0.33469941	94942	0.33462942	94943	0.3346943	094944	0.3345944	094945	0.334945	0.94946	0.334946	0.948	0.33105947	0.949	0.33090948	0.95949	0.333949	0.951	0.33079950	0.952	0.33068951	0.953	0.33062952	0.954	0.33062953	095954	0.3335954	0956	0.330421955	095956	0.333956	0958957	0.333957	0959958	0.333958	0960959	0.333959	0961960	0.33960	0.962	0.33006961	0.963	0.32998962	0.964	0.32988963	0.965	0.3297964	0.3966	0.3297965	0.3967	0.3296966	0.3968	0.3295459371
969	0.3294525077
970	0.3293767287
971	0.3292516099
972	0.3291016547
973	0.3290150746
974	0.3289211099
975	0.3288756342
976	0.3287975	0.3977	0.3286976	0.3978	0.328977	0.3979	0.328978	0.33979	0.331979	0.33980	0.3313366962
981	0.331981	0.33982	0.331982	0.3983	0.3310983	0.3984	0.3310984	0.3985	0.3309985	0.3986	0.3308986	0.3987	0.3307987	0.3988	0.3307988	0.9989	0.3306989	0.9990	0.330990	0.3992	0.3276991	0.39992	0.33992	0.329993	0.33993	0.329994	0.33994	0.329995	0.33995	0.329996	0.33996	0.32998	0.326997	0.32999	0.3268127941
9999	0.32999	0.3999	0.323414776
